owner_dependent,owner_joint,owner_self,owner_undisclosed,ticker_AAPL,ticker_AMZN,ticker_FB,ticker_MSFT,ticker_NTAP,ticker_RUN,ticker_TSLA,type_purchase,type_sale_full,type_sale_partial,"amount_$1,000,001 - $5,000,000","amount_$1,001 -","amount_$1,001 - $15,000","amount_$100,001 - $250,000","amount_$15,001 - $50,000","amount_$250,001 - $500,000","amount_$5,000,001 - $25,000,000","amount_$50,001 - $100,000","amount_$500,001 - $1,000,000",representative_Hon. Alan S. Lowenthal,representative_Hon. Dean Phillips,representative_Hon. Donald Sternoff Beyer,representative_Hon. Gilbert Cisneros,representative_Hon. Josh Gottheimer,representative_Hon. Kevin Hern,representative_Hon. Kurt Schrader,representative_Hon. Michael T. McCaul,representative_Hon. Nancy Pelosi,representative_Hon. Rohit Khanna,trans_price
-0.13545709229571928,-1.0846522890932808,-0.6016337674898651,2.166173513896726,-0.5042194840896108,-0.3232299675777271,-0.4326266004316765,1.3322912594474228,0.0,-0.36421567954234185,-0.26919095102908275,-1.1146408580454255,2.1011030784665143,-0.59469196781642,-0.24940119674492153,-0.2786932057166471,0.8971499589146108,-0.23904572186687872,-0.3059347301522018,-0.2494011967449215,-0.06726727939963126,-0.23904572186687872,-0.24940119674492148,-0.4178554470186725,-0.19334729780913273,-0.33166247903553997,-0.23904572186687872,-0.8257228238447706,-0.2594372608313854,4.379705261980329,-0.16666666666666666,-0.3146583877637763,-0.16666666666666666,-0.07374103086669394
-0.13545709229571928,0.9219544457292886,-0.6016337674898651,-0.46164353574848266,1.9832633040858023,-0.3232299675777271,-0.4326266004316765,-0.7505866250408014,0.0,-0.36421567954234185,-0.26919095102908275,-1.1146408580454255,-0.47594047633771874,1.6815428055498773,-0.24940119674492153,-0.2786932057166471,0.8971499589146108,-0.23904572186687872,-0.3059347301522018,-0.2494011967449215,-0.06726727939963126,-0.23904572186687872,-0.24940119674492148,-0.4178554470186725,-0.19334729780913273,-0.33166247903553997,-0.23904572186687872,1.2110601416389966,-0.2594372608313854,-0.22832586673831104,-0.16666666666666666,-0.3146583877637763,-0.16666666666666666,-0.5142560393585509
-0.13545709229571928,0.9219544457292886,-0.6016337674898651,-0.46164353574848266,-0.5042194840896108,-0.3232299675777271,-0.4326266004316765,1.3322912594474228,0.0,-0.36421567954234185,-0.26919095102908275,-1.1146408580454255,2.1011030784665143,-0.59469196781642,-0.24940119674492153,-0.2786932057166471,-1.1146408580454255,-0.23904572186687872,-0.3059347301522018,4.009603855360662,-0.06726727939963126,-0.23904572186687872,-0.24940119674492148,-0.4178554470186725,-0.19334729780913273,-0.33166247903553997,-0.23904572186687872,1.2110601416389966,-0.2594372608313854,-0.22832586673831104,-0.16666666666666666,-0.3146583877637763,-0.16666666666666666,0.051278337085429636
-0.13545709229571928,-1.0846522890932808,-0.6016337674898651,2.166173513896726,-0.5042194840896108,-0.3232299675777271,-0.4326266004316765,1.3322912594474228,0.0,-0.36421567954234185,-0.26919095102908275,0.8971499589146108,-0.47594047633771874,-0.59469196781642,-0.24940119674492153,-0.2786932057166471,0.8971499589146108,-0.23904572186687872,-0.3059347301522018,-0.2494011967449215,-0.06726727939963126,-0.23904572186687872,-0.24940119674492148,-0.4178554470186725,-0.19334729780913273,-0.33166247903553997,-0.23904572186687872,1.2110601416389966,-0.2594372608313854,-0.22832586673831104,-0.16666666666666666,-0.3146583877637763,-0.16666666666666666,-0.3826071509777864
-0.13545709229571928,-1.0846522890932808,-0.6016337674898651,2.166173513896726,-0.5042194840896108,-0.3232299675777271,-0.4326266004316765,1.3322912594474228,0.0,-0.36421567954234185,-0.26919095102908275,-1.1146408580454255,2.1011030784665143,-0.59469196781642,-0.24940119674492153,-0.2786932057166471,0.8971499589146108,-0.23904572186687872,-0.3059347301522018,-0.2494011967449215,-0.06726727939963126,-0.23904572186687872,-0.24940119674492148,-0.4178554470186725,-0.19334729780913273,-0.33166247903553997,-0.23904572186687872,-0.8257228238447706,-0.2594372608313854,4.379705261980329,-0.16666666666666666,-0.3146583877637763,-0.16666666666666666,0.5225812713082282
-0.13545709229571928,0.9219544457292886,-0.6016337674898651,-0.46164353574848266,-0.5042194840896108,-0.3232299675777271,2.311462122306386,-0.7505866250408014,0.0,-0.36421567954234185,-0.26919095102908275,0.8971499589146108,-0.47594047633771874,-0.59469196781642,-0.24940119674492153,-0.2786932057166471,0.8971499589146108,-0.23904572186687872,-0.3059347301522018,-0.2494011967449215,-0.06726727939963126,-0.23904572186687872,-0.24940119674492148,-0.4178554470186725,-0.19334729780913273,-0.33166247903553997,-0.23904572186687872,1.2110601416389966,-0.2594372608313854,-0.22832586673831104,-0.16666666666666666,-0.3146583877637763,-0.16666666666666666,0.29925814637040293
-0.13545709229571928,-1.0846522890932808,1.6621407474720002,-0.46164353574848266,-0.5042194840896108,3.0937725468153876,-0.4326266004316765,-0.7505866250408014,0.0,-0.36421567954234185,-0.26919095102908275,0.8971499589146108,-0.47594047633771874,-0.59469196781642,-0.24940119674492153,-0.2786932057166471,0.8971499589146108,-0.23904572186687872,-0.3059347301522018,-0.2494011967449215,-0.06726727939963126,-0.23904572186687872,-0.24940119674492148,2.393172105652397,-0.19334729780913273,-0.33166247903553997,-0.23904572186687872,-0.8257228238447706,-0.2594372608313854,-0.22832586673831104,-0.16666666666666666,-0.3146583877637763,-0.16666666666666666,-0.7621166161873327
-0.13545709229571928,0.9219544457292886,-0.6016337674898651,-0.46164353574848266,-0.5042194840896108,-0.3232299675777271,-0.4326266004316765,1.3322912594474228,0.0,-0.36421567954234185,-0.26919095102908275,0.8971499589146108,-0.47594047633771874,-0.59469196781642,-0.24940119674492153,-0.2786932057166471,0.8971499589146108,-0.23904572186687872,-0.3059347301522018,-0.2494011967449215,-0.06726727939963126,-0.23904572186687872,-0.24940119674492148,-0.4178554470186725,-0.19334729780913273,-0.33166247903553997,-0.23904572186687872,-0.8257228238447706,3.854496446637726,-0.22832586673831104,-0.16666666666666666,-0.3146583877637763,-0.16666666666666666,0.3334440257214429
-0.13545709229571928,0.9219544457292886,-0.6016337674898651,-0.46164353574848266,1.9832633040858023,-0.3232299675777271,-0.4326266004316765,-0.7505866250408014,0.0,-0.36421567954234185,-0.26919095102908275,-1.1146408580454255,-0.47594047633771874,1.6815428055498773,-0.24940119674492153,-0.2786932057166471,0.8971499589146108,-0.23904572186687872,-0.3059347301522018,-0.2494011967449215,-0.06726727939963126,-0.23904572186687872,-0.24940119674492148,-0.4178554470186725,-0.19334729780913273,-0.33166247903553997,-0.23904572186687872,1.2110601416389966,-0.2594372608313854,-0.22832586673831104,-0.16666666666666666,-0.3146583877637763,-0.16666666666666666,-0.31025160822198494
-0.13545709229571928,-1.0846522890932808,-0.6016337674898651,2.166173513896726,-0.5042194840896108,-0.3232299675777271,-0.4326266004316765,1.3322912594474228,0.0,-0.36421567954234185,-0.26919095102908275,0.8971499589146108,-0.47594047633771874,-0.59469196781642,-0.24940119674492153,-0.2786932057166471,0.8971499589146108,-0.23904572186687872,-0.3059347301522018,-0.2494011967449215,-0.06726727939963126,-0.23904572186687872,-0.24940119674492148,-0.4178554470186725,-0.19334729780913273,-0.33166247903553997,-0.23904572186687872,-0.8257228238447706,-0.2594372608313854,4.379705261980329,-0.16666666666666666,-0.3146583877637763,-0.16666666666666666,0.23453984640398848
-0.13545709229571928,-1.0846522890932808,1.6621407474720002,-0.46164353574848266,-0.5042194840896108,-0.3232299675777271,-0.4326266004316765,-0.7505866250408014,0.0,2.745625891934577,-0.26919095102908275,-1.1146408580454255,-0.47594047633771874,1.6815428055498773,-0.24940119674492153,-0.2786932057166471,0.8971499589146108,-0.23904572186687872,-0.3059347301522018,-0.2494011967449215,-0.06726727939963126,-0.23904572186687872,-0.24940119674492148,2.393172105652397,-0.19334729780913273,-0.33166247903553997,-0.23904572186687872,-0.8257228238447706,-0.2594372608313854,-0.22832586673831104,-0.16666666666666666,-0.3146583877637763,-0.16666666666666666,-1.1699698397081013
-0.13545709229571928,0.9219544457292886,-0.6016337674898651,-0.46164353574848266,-0.5042194840896108,-0.3232299675777271,-0.4326266004316765,1.3322912594474228,0.0,-0.36421567954234185,-0.26919095102908275,0.8971499589146108,-0.47594047633771874,-0.59469196781642,-0.24940119674492153,-0.2786932057166471,-1.1146408580454255,-0.23904572186687872,3.2686710642577346,-0.2494011967449215,-0.06726727939963126,-0.23904572186687872,-0.24940119674492148,-0.4178554470186725,-0.19334729780913273,-0.33166247903553997,-0.23904572186687872,1.2110601416389966,-0.2594372608313854,-0.22832586673831104,-0.16666666666666666,-0.3146583877637763,-0.16666666666666666,-0.28829373950335435
-0.13545709229571928,0.9219544457292886,-0.6016337674898651,-0.46164353574848266,-0.5042194840896108,-0.3232299675777271,-0.4326266004316765,1.3322912594474228,0.0,-0.36421567954234185,-0.26919095102908275,0.8971499589146108,-0.47594047633771874,-0.59469196781642,-0.24940119674492153,-0.2786932057166471,-1.1146408580454255,-0.23904572186687872,-0.3059347301522018,-0.2494011967449215,-0.06726727939963126,-0.23904572186687872,4.009603855360661,-0.4178554470186725,-0.19334729780913273,-0.33166247903553997,-0.23904572186687872,1.2110601416389966,-0.2594372608313854,-0.22832586673831104,-0.16666666666666666,-0.3146583877637763,-0.16666666666666666,0.8393798018661701
-0.13545709229571928,0.9219544457292886,-0.6016337674898651,-0.46164353574848266,-0.5042194840896108,-0.3232299675777271,-0.4326266004316765,1.3322912594474228,0.0,-0.36421567954234185,-0.26919095102908275,-1.1146408580454255,-0.47594047633771874,1.6815428055498773,-0.24940119674492153,-0.2786932057166471,0.8971499589146108,-0.23904572186687872,-0.3059347301522018,-0.2494011967449215,-0.06726727939963126,-0.23904572186687872,-0.24940119674492148,-0.4178554470186725,-0.19334729780913273,-0.33166247903553997,-0.23904572186687872,1.2110601416389966,-0.2594372608313854,-0.22832586673831104,-0.16666666666666666,-0.3146583877637763,-0.16666666666666666,-0.26352100549658686
-0.13545709229571928,0.9219544457292886,-0.6016337674898651,-0.46164353574848266,-0.5042194840896108,-0.3232299675777271,-0.4326266004316765,1.3322912594474228,0.0,-0.36421567954234185,-0.26919095102908275,-1.1146408580454255,-0.47594047633771874,1.6815428055498773,-0.24940119674492153,-0.2786932057166471,0.8971499589146108,-0.23904572186687872,-0.3059347301522018,-0.2494011967449215,-0.06726727939963126,-0.23904572186687872,-0.24940119674492148,-0.4178554470186725,-0.19334729780913273,-0.33166247903553997,-0.23904572186687872,1.2110601416389966,-0.2594372608313854,-0.22832586673831104,-0.16666666666666666,-0.3146583877637763,-0.16666666666666666,-0.28780035706861773
-0.13545709229571928,0.9219544457292886,-0.6016337674898651,-0.46164353574848266,-0.5042194840896108,-0.3232299675777271,-0.4326266004316765,1.3322912594474228,0.0,-0.36421567954234185,-0.26919095102908275,-1.1146408580454255,2.1011030784665143,-0.59469196781642,-0.24940119674492153,-0.2786932057166471,-1.1146408580454255,-0.23904572186687872,-0.3059347301522018,-0.2494011967449215,-0.06726727939963126,-0.23904572186687872,4.009603855360661,-0.4178554470186725,-0.19334729780913273,-0.33166247903553997,-0.23904572186687872,1.2110601416389966,-0.2594372608313854,-0.22832586673831104,-0.16666666666666666,-0.3146583877637763,-0.16666666666666666,0.8393798018661701
7.3824115301167,-1.0846522890932808,-0.6016337674898651,-0.46164353574848266,-0.5042194840896108,3.0937725468153876,-0.4326266004316765,-0.7505866250408014,0.0,-0.36421567954234185,-0.26919095102908275,0.8971499589146108,-0.47594047633771874,-0.59469196781642,-0.24940119674492153,-0.2786932057166471,-1.1146408580454255,-0.23904572186687872,-0.3059347301522018,-0.2494011967449215,-0.06726727939963126,4.183300132670378,-0.24940119674492148,-0.4178554470186725,-0.19334729780913273,-0.33166247903553997,-0.23904572186687872,-0.8257228238447706,-0.2594372608313854,-0.22832586673831104,6.0,-0.3146583877637763,-0.16666666666666666,-0.2284528549358324
-0.13545709229571928,0.9219544457292886,-0.6016337674898651,-0.46164353574848266,-0.5042194840896108,-0.3232299675777271,2.311462122306386,-0.7505866250408014,0.0,-0.36421567954234185,-0.26919095102908275,-1.1146408580454255,-0.47594047633771874,1.6815428055498773,-0.24940119674492153,-0.2786932057166471,0.8971499589146108,-0.23904572186687872,-0.3059347301522018,-0.2494011967449215,-0.06726727939963126,-0.23904572186687872,-0.24940119674492148,-0.4178554470186725,-0.19334729780913273,-0.33166247903553997,-0.23904572186687872,1.2110601416389966,-0.2594372608313854,-0.22832586673831104,-0.16666666666666666,-0.3146583877637763,-0.16666666666666666,0.5789582938835642
-0.13545709229571928,-1.0846522890932808,-0.6016337674898651,2.166173513896726,-0.5042194840896108,-0.3232299675777271,2.311462122306386,-0.7505866250408014,0.0,-0.36421567954234185,-0.26919095102908275,-1.1146408580454255,2.1011030784665143,-0.59469196781642,-0.24940119674492153,-0.2786932057166471,0.8971499589146108,-0.23904572186687872,-0.3059347301522018,-0.2494011967449215,-0.06726727939963126,-0.23904572186687872,-0.24940119674492148,-0.4178554470186725,-0.19334729780913273,-0.33166247903553997,-0.23904572186687872,-0.8257228238447706,-0.2594372608313854,4.379705261980329,-0.16666666666666666,-0.3146583877637763,-0.16666666666666666,0.2284024352914555
-0.13545709229571928,-1.0846522890932808,1.6621407474720002,-0.46164353574848266,-0.5042194840896108,-0.3232299675777271,-0.4326266004316765,-0.7505866250408014,0.0,2.745625891934577,-0.26919095102908275,-1.1146408580454255,-0.47594047633771874,1.6815428055498773,-0.24940119674492153,3.588175023601831,-1.1146408580454255,-0.23904572186687872,-0.3059347301522018,-0.2494011967449215,-0.06726727939963126,-0.23904572186687872,-0.24940119674492148,2.393172105652397,-0.19334729780913273,-0.33166247903553997,-0.23904572186687872,-0.8257228238447706,-0.2594372608313854,-0.22832586673831104,-0.16666666666666666,-0.3146583877637763,-0.16666666666666666,-0.978197458907286
-0.13545709229571928,-1.0846522890932808,-0.6016337674898651,2.166173513896726,-0.5042194840896108,-0.3232299675777271,-0.4326266004316765,1.3322912594474228,0.0,-0.36421567954234185,-0.26919095102908275,0.8971499589146108,-0.47594047633771874,-0.59469196781642,-0.24940119674492153,-0.2786932057166471,-1.1146408580454255,-0.23904572186687872,3.2686710642577346,-0.2494011967449215,-0.06726727939963126,-0.23904572186687872,-0.24940119674492148,-0.4178554470186725,-0.19334729780913273,-0.33166247903553997,-0.23904572186687872,1.2110601416389966,-0.2594372608313854,-0.22832586673831104,-0.16666666666666666,-0.3146583877637763,-0.16666666666666666,-0.23422096371382953
-0.13545709229571928,0.9219544457292886,-0.6016337674898651,-0.46164353574848266,-0.5042194840896108,-0.3232299675777271,-0.4326266004316765,1.3322912594474228,0.0,-0.36421567954234185,-0.26919095102908275,0.8971499589146108,-0.47594047633771874,-0.59469196781642,-0.24940119674492153,-0.2786932057166471,-1.1146408580454255,4.183300132670378,-0.3059347301522018,-0.2494011967449215,-0.06726727939963126,-0.23904572186687872,-0.24940119674492148,-0.4178554470186725,-0.19334729780913273,-0.33166247903553997,-0.23904572186687872,1.2110601416389966,-0.2594372608313854,-0.22832586673831104,-0.16666666666666666,-0.3146583877637763,-0.16666666666666666,-0.44057811807630076
-0.13545709229571928,0.9219544457292886,-0.6016337674898651,-0.46164353574848266,-0.5042194840896108,-0.3232299675777271,-0.4326266004316765,1.3322912594474228,0.0,-0.36421567954234185,-0.26919095102908275,0.8971499589146108,-0.47594047633771874,-0.59469196781642,-0.24940119674492153,-0.2786932057166471,-1.1146408580454255,-0.23904572186687872,-0.3059347301522018,-0.2494011967449215,-0.06726727939963126,4.183300132670378,-0.24940119674492148,-0.4178554470186725,-0.19334729780913273,-0.33166247903553997,-0.23904572186687872,1.2110601416389966,-0.2594372608313854,-0.22832586673831104,-0.16666666666666666,-0.3146583877637763,-0.16666666666666666,0.3860917900366025
-0.13545709229571928,-1.0846522890932808,1.6621407474720002,-0.46164353574848266,-0.5042194840896108,3.0937725468153876,-0.4326266004316765,-0.7505866250408014,0.0,-0.36421567954234185,-0.26919095102908275,0.8971499589146108,-0.47594047633771874,-0.59469196781642,-0.24940119674492153,-0.2786932057166471,-1.1146408580454255,-0.23904572186687872,-0.3059347301522018,-0.2494011967449215,-0.06726727939963126,4.183300132670378,-0.24940119674492148,-0.4178554470186725,-0.19334729780913273,-0.33166247903553997,-0.23904572186687872,-0.8257228238447706,-0.2594372608313854,-0.22832586673831104,6.0,-0.3146583877637763,-0.16666666666666666,-0.2284528549358324
-0.13545709229571928,-1.0846522890932808,-0.6016337674898651,2.166173513896726,1.9832633040858023,-0.3232299675777271,-0.4326266004316765,-0.7505866250408014,0.0,-0.36421567954234185,-0.26919095102908275,-1.1146408580454255,2.1011030784665143,-0.59469196781642,-0.24940119674492153,-0.2786932057166471,0.8971499589146108,-0.23904572186687872,-0.3059347301522018,-0.2494011967449215,-0.06726727939963126,-0.23904572186687872,-0.24940119674492148,-0.4178554470186725,-0.19334729780913273,-0.33166247903553997,-0.23904572186687872,-0.8257228238447706,-0.2594372608313854,4.379705261980329,-0.16666666666666666,-0.3146583877637763,-0.16666666666666666,-0.7499608305540537
-0.13545709229571928,-1.0846522890932808,1.6621407474720002,-0.46164353574848266,-0.5042194840896108,-0.3232299675777271,2.311462122306386,-0.7505866250408014,0.0,-0.36421567954234185,-0.26919095102908275,0.8971499589146108,-0.47594047633771874,-0.59469196781642,-0.24940119674492153,-0.2786932057166471,0.8971499589146108,-0.23904572186687872,-0.3059347301522018,-0.2494011967449215,-0.06726727939963126,-0.23904572186687872,-0.24940119674492148,-0.4178554470186725,-0.19334729780913273,-0.33166247903553997,-0.23904572186687872,-0.8257228238447706,-0.2594372608313854,-0.22832586673831104,-0.16666666666666666,-0.3146583877637763,6.0,0.36664793888091796
-0.13545709229571928,0.9219544457292886,-0.6016337674898651,-0.46164353574848266,-0.5042194840896108,3.0937725468153876,-0.4326266004316765,-0.7505866250408014,0.0,-0.36421567954234185,-0.26919095102908275,-1.1146408580454255,2.1011030784665143,-0.59469196781642,-0.24940119674492153,-0.2786932057166471,-1.1146408580454255,-0.23904572186687872,3.2686710642577346,-0.2494011967449215,-0.06726727939963126,-0.23904572186687872,-0.24940119674492148,-0.4178554470186725,-0.19334729780913273,3.0151134457776365,-0.23904572186687872,-0.8257228238447706,-0.2594372608313854,-0.22832586673831104,-0.16666666666666666,-0.3146583877637763,-0.16666666666666666,-0.31859161249443463
-0.13545709229571928,-1.0846522890932808,1.6621407474720002,-0.46164353574848266,-0.5042194840896108,-0.3232299675777271,-0.4326266004316765,-0.7505866250408014,0.0,2.745625891934577,-0.26919095102908275,-1.1146408580454255,-0.47594047633771874,1.6815428055498773,-0.24940119674492153,-0.2786932057166471,0.8971499589146108,-0.23904572186687872,-0.3059347301522018,-0.2494011967449215,-0.06726727939963126,-0.23904572186687872,-0.24940119674492148,2.393172105652397,-0.19334729780913273,-0.33166247903553997,-0.23904572186687872,-0.8257228238447706,-0.2594372608313854,-0.22832586673831104,-0.16666666666666666,-0.3146583877637763,-0.16666666666666666,-1.1768371884898103
-0.13545709229571928,0.9219544457292886,-0.6016337674898651,-0.46164353574848266,-0.5042194840896108,-0.3232299675777271,-0.4326266004316765,-0.7505866250408014,0.0,-0.36421567954234185,3.714835124201342,-1.1146408580454255,-0.47594047633771874,1.6815428055498773,-0.24940119674492153,-0.2786932057166471,0.8971499589146108,-0.23904572186687872,-0.3059347301522018,-0.2494011967449215,-0.06726727939963126,-0.23904572186687872,-0.24940119674492148,-0.4178554470186725,-0.19334729780913273,-0.33166247903553997,-0.23904572186687872,1.2110601416389966,-0.2594372608313854,-0.22832586673831104,-0.16666666666666666,-0.3146583877637763,-0.16666666666666666,2.5405816315495127
-0.13545709229571928,-1.0846522890932808,-0.6016337674898651,2.166173513896726,-0.5042194840896108,-0.3232299675777271,-0.4326266004316765,-0.7505866250408014,0.0,-0.36421567954234185,3.714835124201342,0.8971499589146108,-0.47594047633771874,-0.59469196781642,-0.24940119674492153,-0.2786932057166471,0.8971499589146108,-0.23904572186687872,-0.3059347301522018,-0.2494011967449215,-0.06726727939963126,-0.23904572186687872,-0.24940119674492148,-0.4178554470186725,5.172040216394301,-0.33166247903553997,-0.23904572186687872,-0.8257228238447706,-0.2594372608313854,-0.22832586673831104,-0.16666666666666666,-0.3146583877637763,-0.16666666666666666,3.4138262343218946
