0,1
0.49097620560204236,0.5090237943979576
0.9916147168116856,0.008385283188314427
0.4799634488229293,0.5200365511770707
0.00047582901935727673,0.9995241709806427
1.4094304056078144e-06,0.9999985905695944
0.03097001030092994,0.9690299896990701
0.32258766514270354,0.6774123348572965
0.32879930259516776,0.6712006974048322
0.8301512894113832,0.16984871058861686
0.033212366729919784,0.9667876332700802
0.9469283524031793,0.053071647596820676
0.06690418481507443,0.9330958151849256
0.9912184650061985,0.008781534993801547
0.8165580484034995,0.18344195159650045
0.004914841186746011,0.995085158813254
0.05140043313744702,0.948599566862553
0.32616230176108896,0.673837698238911
0.3369180910017572,0.6630819089982428
0.26099887306638503,0.739001126933615
0.9703027392377134,0.029697260762286584
2.2226145246495577e-07,0.9999997777385475
0.026497492270634138,0.9735025077293659
0.09941227402906427,0.9005877259709357
0.540407286530315,0.459592713469685
0.014288446085628959,0.985711553914371
0.06472648081374188,0.9352735191862581
0.031197810599263298,0.9688021894007367
0.6238028271704016,0.3761971728295984
0.7055298930783653,0.2944701069216346
0.3429519534403551,0.6570480465596449
0.5687010628632945,0.4312989371367055
0.08087109533441916,0.9191289046655808
0.6153214196283523,0.38467858037164776
0.048312942184889685,0.9516870578151103
0.30570184444076554,0.6942981555592345
0.14172592575676346,0.8582740742432365
0.022078413791804308,0.9779215862081957
0.4889911595960159,0.5110088404039841
0.9865990287462153,0.013400971253784658
0.5648393381288644,0.43516066187113556
0.03192954597573083,0.9680704540242692
0.38191014625794495,0.618089853742055
0.00047144400831833355,0.9995285559916817
0.9863913595268083,0.013608640473191609
0.6107807330885997,0.38921926691140035
0.2045889897824339,0.7954110102175661
0.5279010904295373,0.47209890957046274
0.08050936846014467,0.9194906315398553
0.1360822652454099,0.8639177347545901
0.024177143904939635,0.9758228560950604
0.3248231229076599,0.6751768770923401
0.20597108322639912,0.7940289167736009
0.15295520434851895,0.847044795651481
0.9775584582815585,0.0224415417184415
0.98475858731142,0.01524141268858009
0.43066751420236293,0.5693324857976371
